event_id,name,buyin_fee
7,Lil Gangsters,0
7,Cheap Street,0
7,Five Star Ford — Boosted Street,0
7,True Street,0
7,Bracket Racket (Dial Your Own),0
7,Cowboys Snow Cones — Jr Shootout,0
7,Magnuson — Heavyweights,0
7,Baileys Hyperformance — 10.00 Index,0
7,11.00 Index,0
7,Jotech Motorsports — GTR vs the World,0
7,Nitrous Outlet — Clash of Titans 4.50,0
7,Nitrous Outlet — 420,0
7,Open Test & Tune,0
7,Motorcycle Meet & TNT (Saturday),0
